phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6521223,https://www.paxful-service.com/,http://www.phishtank.com/phish_detail.php?phish_id=6521223,2020-04-22T06:49:17+00:00,yes,2020-04-22T06:50:30+00:00,yes,Other
6382179,https://gmailerstellen.de/,http://www.phishtank.com/phish_detail.php?phish_id=6382179,2020-02-02T12:01:08+00:00,yes,2020-02-07T07:27:17+00:00,yes,Other
6555334,https://almoajamgroup.com/Match.com/login/login/login/,http://www.phishtank.com/phish_detail.php?phish_id=6555334,2020-05-08T21:01:30+00:00,yes,2020-05-08T21:03:22+00:00,yes,Other
5847806,http://beneiximet.com/img/,http://www.phishtank.com/phish_detail.php?phish_id=5847806,2018-11-19T14:33:07+00:00,yes,2018-11-24T21:57:55+00:00,yes,Other
6541547,https://meganmacylesolutions.com/secure/login.onlinebanking.suntrust.com/,http://www.phishtank.com/phish_detail.php?phish_id=6541547,2020-05-01T15:12:42+00:00,yes,2020-05-01T15:27:26+00:00,yes,Other
6542444,http://steams.byethost16.com/login.html?l=tchinese&amp;openid_mode=checkid_setup&amp;openid_ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;openid_identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid_claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid_return_to=http%3A%2F%2Fdota.items%2Fafter_auth_new&amp;openid_realm=http%3A%2F%2Fdota.items%2F&amp;i=1,http://www.phishtank.com/phish_detail.php?phish_id=6542444,2020-05-02T09:45:51+00:00,yes,2020-05-02T09:47:09+00:00,yes,Steam
6538724,https://docs.google.com/forms/d/e/1FAIpQLSeSqdplcmYysZeDVhSJwYABsZjYGssym27HmQfp3rCFDh4_Aw/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6538724,2020-04-30T09:02:04+00:00,yes,2020-04-30T09:50:10+00:00,yes,Other
6482310,https://reurl.cc/oLeEQj,http://www.phishtank.com/phish_detail.php?phish_id=6482310,2020-04-02T07:02:13+00:00,yes,2020-04-02T13:46:19+00:00,yes,Other
6463077,http://grand-avtolombard.ru/wp-includes/css/wells/wellsfargo.com-security-update/v3/login-error.php,http://www.phishtank.com/phish_detail.php?phish_id=6463077,2020-03-22T21:00:39+00:00,yes,2020-03-22T21:02:15+00:00,yes,Other
6496106,http://pecasdecozinha.com/mobile/carrinho.php?enc=223285764,http://www.phishtank.com/phish_detail.php?phish_id=6496106,2020-04-09T15:21:52+00:00,yes,2020-04-09T15:22:18+00:00,yes,Other
6525395,https://curlboxman.com/sfilespottal.1/dlogin.php?v3xUbz3W8pMV4I6QAwIhBbfUxw6IEle9oM3Al7xuwjpA1wrC3aTEl9zSFFBk1QuqCy0YFyscRSNTpfvspp6KyGDdleyn42NHAOFfm7se0f8puERU3YEBEhP0wnnApbh00Xgn4IB4YKtsolnrk13YjSZQfmqFyIGyFWVKFxPDhj6GEt7YvbXO3WFjj5ZSOFqtCldhT2Ua,http://www.phishtank.com/phish_detail.php?phish_id=6525395,2020-04-24T02:04:13+00:00,yes,2020-04-24T11:53:51+00:00,yes,Other
6515211,http://gwisalltrack.com/gwisalltrack_web/making_a_payment.htm,http://www.phishtank.com/phish_detail.php?phish_id=6515211,2020-04-19T13:04:35+00:00,yes,2020-04-27T13:55:51+00:00,yes,Other
6535527,http://docs.google.com/forms/d/e/1FAIpQLSfS8JQLjXmEoj0AJ4FcHPo6JebCIzKrklOUYv0lQRr9FK-GxA/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6535527,2020-04-28T18:58:53+00:00,yes,2020-04-29T08:47:46+00:00,yes,Other
6540439,http://186.75.130.46/en/signin.php?sslchannel=true&amp;sessionid=qerBI6ySPaJMhOQpaPEh5UvRzpvSBs51HxDpDbitm2fEQ631VIj1DPSceo4PQaRyIvYmGgP3j5H9bLb7tu86j0iyonofyfOhKMDr3sumxbwIWIQqcYwwYP5ndtDMIr3tdG,http://www.phishtank.com/phish_detail.php?phish_id=6540439,2020-05-01T02:15:23+00:00,yes,2020-05-01T02:26:05+00:00,yes,Other
6540288,http://vlazonaseguraabetabcp.com/iniciar-sesion,http://www.phishtank.com/phish_detail.php?phish_id=6540288,2020-05-01T02:01:12+00:00,yes,2020-05-01T02:02:03+00:00,yes,Other
6539966,http://icloud.com.soportebuscar.com/,http://www.phishtank.com/phish_detail.php?phish_id=6539966,2020-04-30T22:00:39+00:00,yes,2020-05-02T06:45:02+00:00,yes,Other
6430427,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZAAAFDyOxUREhCTzJDMjFRWjNTNDJEM0xENkNTMTdHMy4u,http://www.phishtank.com/phish_detail.php?phish_id=6430427,2020-03-03T16:48:35+00:00,yes,2020-03-16T08:40:25+00:00,yes,Other
6547152,http://greenhome-geo.com/wff/verification/877A1MEMEB6DD2C026AD/index.php?country.x=US-United+States&lang.x=en,http://www.phishtank.com/phish_detail.php?phish_id=6547152,2020-05-05T00:48:35+00:00,yes,2020-05-05T21:06:03+00:00,yes,Other
6521654,https://challengedcreditautos.com/,http://www.phishtank.com/phish_detail.php?phish_id=6521654,2020-04-22T13:25:52+00:00,yes,2020-04-22T14:18:25+00:00,yes,Other
6543418,https://mine0mine007.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6543418,2020-05-02T18:34:39+00:00,yes,2020-05-02T21:06:51+00:00,yes,Other
6547670,https://recover-paypal.com/us,http://www.phishtank.com/phish_detail.php?phish_id=6547670,2020-05-05T05:13:31+00:00,yes,2020-05-05T05:25:08+00:00,yes,Other
6547538,http://12stepcds.com/pp/customer_center/customer-IDPP00C483/myaccount/settings,http://www.phishtank.com/phish_detail.php?phish_id=6547538,2020-05-05T05:04:49+00:00,yes,2020-05-05T05:09:28+00:00,yes,Other
6554806,http://buscar.iphone-app.info,http://www.phishtank.com/phish_detail.php?phish_id=6554806,2020-05-08T15:05:22+00:00,yes,2020-05-08T15:07:27+00:00,yes,Apple
6522836,https://cmphotos.es/css/pp/paypal/customer_center/customer-IDPP00C831/,http://www.phishtank.com/phish_detail.php?phish_id=6522836,2020-04-22T22:00:47+00:00,yes,2020-04-22T22:25:00+00:00,yes,Other
6545546,https://han.gl/Dq5Kv,http://www.phishtank.com/phish_detail.php?phish_id=6545546,2020-05-04T09:37:28+00:00,yes,2020-05-04T09:38:57+00:00,yes,Other
6458716,https://storage.googleapis.com/ajyfvbhadmbcdkbvjajvh2.appspot.com/rbevsa/KAVJDVHABVYDADV.html,http://www.phishtank.com/phish_detail.php?phish_id=6458716,2020-03-20T04:38:50+00:00,yes,2020-03-20T04:40:13+00:00,yes,Microsoft
6556433,https://thechristianreferralnetwork.com/cfc/Proposal/mail,http://www.phishtank.com/phish_detail.php?phish_id=6556433,2020-05-09T14:07:53+00:00,yes,2020-05-09T14:26:16+00:00,yes,Other
6499445,https://globalnetinternet.com/js/Netflix/refund/,http://www.phishtank.com/phish_detail.php?phish_id=6499445,2020-04-11T11:12:12+00:00,yes,2020-04-11T11:14:12+00:00,yes,Other
6496732,https://rebrand.ly/5da9xkx,http://www.phishtank.com/phish_detail.php?phish_id=6496732,2020-04-10T00:19:07+00:00,yes,2020-04-13T04:57:00+00:00,yes,Other
6392662,http://www.facturation90range.com/Orpai/customer_center/customer-IDPP00C843/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6392662,2020-02-08T14:03:07+00:00,yes,2020-02-10T10:45:41+00:00,yes,Other
6539332,http://engeim.com.br/js/acesso/digital/,http://www.phishtank.com/phish_detail.php?phish_id=6539332,2020-04-30T15:03:05+00:00,yes,2020-04-30T15:28:47+00:00,yes,Other
5932480,http://mail01.tinyletterapp.com/Support--1/friends-romans-countrymen-lend-me-your-ears-2/13668329-service-account-3.000webhostapp.com/mafiiiiiiia/mafiiiiiiia/gs_gen/gs9bb68a92d020f84a0d8f34df0f4e035e/?REDACTED,http://www.phishtank.com/phish_detail.php?phish_id=5932480,2019-02-09T08:21:17+00:00,yes,2019-02-11T22:50:56+00:00,yes,PayPal
6491680,http://fotoblad.com/js/chaseonline/auth/login.php?cmd=login_submit&id=e906235a262ac936e536287e2452e824e906235a262ac936e536287e2452e824&session=e906235a262ac936e536287e2452e824e906235a262ac936e536287e2452e824,http://www.phishtank.com/phish_detail.php?phish_id=6491680,2020-04-07T14:04:59+00:00,yes,2020-04-07T14:18:30+00:00,yes,Other
6536538,https://kishblackdolphin.ir/administrator/includes/login/login.schwabs.online.access/login.php?cmd=login_submit&amp;id=0e89059f6abbd9945046dc15d75593890e89059f6abbd9945046dc15d7559389&amp;session=0e89059f6abbd9945046dc15d75593890e89059f6abbd9945046dc15d7559389,http://www.phishtank.com/phish_detail.php?phish_id=6536538,2020-04-29T06:00:37+00:00,yes,2020-04-29T06:03:21+00:00,yes,Other
6550376,https://simptaxt-err.tk/0utlook/index.php?login=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6550376,2020-05-06T14:09:23+00:00,yes,2020-05-06T14:45:36+00:00,yes,Other
6530371,http://tptelecom.it/public/pp/uk/vl/customer_center/customer-IDPP00C342/lib/js/jquery.js,http://www.phishtank.com/phish_detail.php?phish_id=6530371,2020-04-26T16:16:55+00:00,yes,2020-04-26T16:17:38+00:00,yes,Other
5434496,http://www.xtc.sued-rollo.de/de/red.html,http://www.phishtank.com/phish_detail.php?phish_id=5434496,2018-01-18T13:14:07+00:00,yes,2018-02-12T07:04:06+00:00,yes,Other
6460695,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=78e60b191a00d4e9504b349ad35c1dec&amp;lim_session=6a418e487b6e7077659025c75f71e7b02109d7a8,http://www.phishtank.com/phish_detail.php?phish_id=6460695,2020-03-21T04:03:16+00:00,yes,2020-03-21T04:07:42+00:00,yes,Other
6530045,http://www.facebook.valkan.cl/,http://www.phishtank.com/phish_detail.php?phish_id=6530045,2020-04-26T14:02:51+00:00,yes,2020-04-26T14:08:22+00:00,yes,Other
6550113,https://aggiorna-app-isp.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6550113,2020-05-06T12:33:00+00:00,yes,2020-05-07T18:19:42+00:00,yes,Other
6330865,https://crackeur.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330865,2019-12-22T12:00:36+00:00,yes,2020-01-02T10:43:16+00:00,yes,Other
6534449,https://www.frigerio-corazza.com/.well-known/NEDBRANCH/NedbankMoney.htm,http://www.phishtank.com/phish_detail.php?phish_id=6534449,2020-04-28T13:07:58+00:00,yes,2020-05-03T09:26:52+00:00,yes,Other
6523129,http://gamedevengine.org/sharepoint/file2.html?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=25&amp;id=3065076237,http://www.phishtank.com/phish_detail.php?phish_id=6523129,2020-04-23T02:03:29+00:00,yes,2020-04-23T11:38:34+00:00,yes,Other
6542700,http://nectaribate.com.br/db/ch45e0nline/login.php?cmd=login_submit&amp;id=ef7d6ed31970af346a6d7dc6f3fb3df6ef7d6ed31970af346a6d7dc6f3fb3df6&amp;session=ef7d6ed31970af346a6d7dc6f3fb3df6ef7d6ed31970af346a6d7dc6f3fb3df6,http://www.phishtank.com/phish_detail.php?phish_id=6542700,2020-05-02T11:15:39+00:00,yes,2020-05-02T11:34:07+00:00,yes,Other
6556907,http://davidforrest.org/davidforrest.us/wawaa/content/9cf311d77fc743a7a444a0ba0df5650c/?user=jim@thejimburkefamily.com&amp;_verify?service=mail&amp;data:text/html;charset=utf-8;base64,http://www.phishtank.com/phish_detail.php?phish_id=6556907,2020-05-09T20:01:21+00:00,yes,2020-05-09T20:03:52+00:00,yes,Other
6497634,https://anbenig.com/home/,http://www.phishtank.com/phish_detail.php?phish_id=6497634,2020-04-10T14:22:28+00:00,yes,2020-04-10T14:57:20+00:00,yes,Other
6501046,https://www.discovercoastalvacations.com/NottinghamForestt/page2.php,http://www.phishtank.com/phish_detail.php?phish_id=6501046,2020-04-12T14:01:52+00:00,yes,2020-04-12T14:06:58+00:00,yes,Other
6085436,https://server7online.com/www/fr.redirection.paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6085436,2019-06-19T17:51:16+00:00,yes,2019-06-19T18:58:54+00:00,yes,PayPal
6547601,https://myrnd.info/wp-includes/css/wsign/code/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6547601,2020-05-05T05:07:53+00:00,yes,2020-05-05T05:15:21+00:00,yes,Other
6545178,https://storage.googleapis.com/allenrr-22/appclg.htm,http://www.phishtank.com/phish_detail.php?phish_id=6545178,2020-05-04T02:35:15+00:00,yes,2020-05-04T02:36:51+00:00,yes,JPMorgan Chase and Co.
6524166,http://paypal.letima.de/,http://www.phishtank.com/phish_detail.php?phish_id=6524166,2020-04-23T14:13:09+00:00,yes,2020-04-23T14:42:26+00:00,yes,Other
5624869,https://medicineone.co.ao/.redd/js.htm,http://www.phishtank.com/phish_detail.php?phish_id=5624869,2018-05-13T08:10:23+00:00,yes,2018-05-20T15:26:08+00:00,yes,Other
6445749,http://google.vipcentr.ru,http://www.phishtank.com/phish_detail.php?phish_id=6445749,2020-03-12T05:38:38+00:00,yes,2020-03-12T05:39:36+00:00,yes,Google
6509132,https://www.paxful.com.transfer.boubit.com/,http://www.phishtank.com/phish_detail.php?phish_id=6509132,2020-04-16T10:20:40+00:00,yes,2020-04-17T14:16:51+00:00,yes,Other
6231314,http://vwbank.inforia.net/,http://www.phishtank.com/phish_detail.php?phish_id=6231314,2019-10-08T15:24:05+00:00,yes,2019-10-15T11:02:45+00:00,yes,Other
6551646,http://c1781279.ferozo.com/LOGIN/postale/id/fe155/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6551646,2020-05-07T02:04:44+00:00,yes,2020-05-07T02:09:52+00:00,yes,Other
6536320,http://pugsberacas.com/wp-includes/js/tinymce/skins/Wetransfer,http://www.phishtank.com/phish_detail.php?phish_id=6536320,2020-04-29T02:16:34+00:00,yes,2020-04-29T06:27:55+00:00,yes,Other
6393106,https://sites.google.com/view/taquetti/p%C3%A1gina-inicial,http://www.phishtank.com/phish_detail.php?phish_id=6393106,2020-02-08T22:05:06+00:00,yes,2020-02-08T22:05:42+00:00,yes,Other
6544219,http://hamt.jp/program/wp-content/themes/twentyfourteen/home/latampass/cadastro/?cli=Cliente&amp;/sRiJoZFGoI/hBTC3c01yp.php,http://www.phishtank.com/phish_detail.php?phish_id=6544219,2020-05-03T13:02:16+00:00,yes,2020-05-03T13:17:20+00:00,yes,Other
6545322,http://bussfor.com/new/checkout/pay/?id=512792295,http://www.phishtank.com/phish_detail.php?phish_id=6545322,2020-05-04T05:33:38+00:00,yes,2020-05-04T05:41:47+00:00,yes,Other
6391559,https://forms.gle/G3g3J5tNVJqCqWZr9,http://www.phishtank.com/phish_detail.php?phish_id=6391559,2020-02-07T18:14:28+00:00,yes,2020-02-07T18:16:57+00:00,yes,Other
6539936,http://americamega.net/MeusProdutos/Prefetch.php?skullid=127743039,http://www.phishtank.com/phish_detail.php?phish_id=6539936,2020-04-30T21:31:01+00:00,yes,2020-04-30T21:32:03+00:00,yes,Other
4523225,http://binarybenliveload.com/autosz/logsession/login.php,http://www.phishtank.com/phish_detail.php?phish_id=4523225,2016-10-09T11:01:19+00:00,yes,2016-11-24T01:56:06+00:00,yes,Other
6548301,https://sknaquatech.com/wp-content/themes/twentyfifteen/chase,http://www.phishtank.com/phish_detail.php?phish_id=6548301,2020-05-05T14:03:59+00:00,yes,2020-05-05T14:43:41+00:00,yes,Other
6483517,https://www.restrepohenao.com.co/dt/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6483517,2020-04-02T23:01:26+00:00,yes,2020-04-22T05:06:16+00:00,yes,Other
6348058,http://rrofficesupplies.com/at/att/attiinnddeexx.php,http://www.phishtank.com/phish_detail.php?phish_id=6348058,2020-01-07T15:52:58+00:00,yes,2020-01-11T14:16:50+00:00,yes,Other
5565027,http://koskas.activehosted.com/lt.php?notrack=1&amp;s=ZHJibGFjay50aGUua2luZ0BnbWFpbC5jb20=&amp;i=2A6A1A16,http://www.phishtank.com/phish_detail.php?phish_id=5565027,2018-04-03T14:40:58+00:00,yes,2018-04-14T21:35:53+00:00,yes,Other
6549813,https://www.hidrosauna.com.br/site/wp-admin/USERD/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6549813,2020-05-06T09:01:45+00:00,yes,2020-05-06T09:06:14+00:00,yes,Other
6029630,https://loja.brasilliker.com.br/_login.php,http://www.phishtank.com/phish_detail.php?phish_id=6029630,2019-05-01T14:06:23+00:00,yes,2019-05-31T15:36:24+00:00,yes,Other
5795861,http://snoweco.com/tinmb3.html,http://www.phishtank.com/phish_detail.php?phish_id=5795861,2018-09-26T09:26:00+00:00,yes,2018-09-26T14:07:17+00:00,yes,Other
6246889,https://lms.ozyegin.edu.tr/login/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6246889,2019-10-20T16:00:31+00:00,yes,2019-10-24T21:50:56+00:00,yes,Other
6555663,https://www.facebook.com.saketmehta.com/,http://www.phishtank.com/phish_detail.php?phish_id=6555663,2020-05-09T02:05:36+00:00,yes,2020-05-09T02:15:33+00:00,yes,Other
6461875,https://www.kupelis.com/wp-includes/Requests/Exception/Transport/access/WellsFargo/wells,http://www.phishtank.com/phish_detail.php?phish_id=6461875,2020-03-21T23:01:00+00:00,yes,2020-03-21T23:03:46+00:00,yes,Other
6550805,https://pecom.app/,http://www.phishtank.com/phish_detail.php?phish_id=6550805,2020-05-06T17:27:51+00:00,yes,2020-05-06T17:29:13+00:00,yes,Other
6550401,https://dotpay.i-dpd.pl/platnosc,http://www.phishtank.com/phish_detail.php?phish_id=6550401,2020-05-06T14:10:35+00:00,yes,2020-05-06T14:54:37+00:00,yes,PKO Polish Bank
6531792,https://goldgiveaway.ga/,http://www.phishtank.com/phish_detail.php?phish_id=6531792,2020-04-27T10:39:49+00:00,yes,2020-04-27T10:40:46+00:00,yes,Steam
6484288,http://lacasadelmanitas.com/auth/,http://www.phishtank.com/phish_detail.php?phish_id=6484288,2020-04-03T12:00:48+00:00,yes,2020-04-03T12:02:21+00:00,yes,Other
6517337,http://golfballsonline.com/assets/language/catalog0.html,http://www.phishtank.com/phish_detail.php?phish_id=6517337,2020-04-20T14:06:37+00:00,yes,2020-04-20T14:19:36+00:00,yes,Other
6554551,https://swahasteel.in/arvidsjaurairport.se/inc,http://www.phishtank.com/phish_detail.php?phish_id=6554551,2020-05-08T14:02:18+00:00,yes,2020-05-08T14:06:35+00:00,yes,Other
6476284,http://pakariklan.com/Mail_Server/vbd/a-l-l/admin_system/rules_404_sys/2o19_nile_moves/ok_excute_2-2-1/now_g-a-m-e_starts/all-28-05-19/index.php?email=sss@sss.com,http://www.phishtank.com/phish_detail.php?phish_id=6476284,2020-03-30T05:48:34+00:00,yes,2020-03-30T05:51:18+00:00,yes,Other
6487796,http://groups-chats-whatsapps7.wikaba.com/,http://www.phishtank.com/phish_detail.php?phish_id=6487796,2020-04-05T14:03:57+00:00,yes,2020-04-05T14:10:32+00:00,yes,Other
5798731,http://www.chinalawlist.com/images/modules/css/Netframe/f27ff25816c02b37a4d87c0fd5e22c97/login1.php,http://www.phishtank.com/phish_detail.php?phish_id=5798731,2018-09-28T16:45:19+00:00,yes,2018-09-30T09:56:56+00:00,yes,Other
6532510,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#kbaesler@bellsouth.net,http://www.phishtank.com/phish_detail.php?phish_id=6532510,2020-04-27T15:31:20+00:00,yes,2020-04-27T15:32:43+00:00,yes,Other
6158172,http://www.minyuanmm.com/js,http://www.phishtank.com/phish_detail.php?phish_id=6158172,2019-08-13T02:36:54+00:00,yes,2019-08-13T19:48:51+00:00,yes,Other
6416993,"https://oldschool-membership.com/m=weblogin/verification.ws821,321,584,42184523,159092.html",http://www.phishtank.com/phish_detail.php?phish_id=6416993,2020-02-24T21:40:24+00:00,yes,2020-02-24T21:41:20+00:00,yes,RuneScape
6379433,https://livestudentccc-my.sharepoint.com/personal/rparry_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken= PWuuGFAxsnbv3SoL3CjC6OtMP2hjdKd760ZbxtAvLE=&amp;docid=1_1a22971760f684691aed9533a61b7d3a8&amp;wdFormId={792ECF3D-73F7-4837-8921-AC61DC7E0211}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6379433,2020-01-31T16:03:04+00:00,yes,2020-02-05T01:05:14+00:00,yes,Other
6556256,https://xn--sparkass-i1a.connect-1412.de/661cd7c8ee368e331dbdb603207d919a/info,http://www.phishtank.com/phish_detail.php?phish_id=6556256,2020-05-09T12:46:48+00:00,yes,2020-05-09T12:48:29+00:00,yes,Other
6365751,https://onedrive.live.com/view.aspx?resid=B116B3793040630B!5852&amp;ithint=onenote%2c&amp;authkey=!ALTmjf-4BzB1YGU,http://www.phishtank.com/phish_detail.php?phish_id=6365751,2020-01-21T22:22:38+00:00,yes,2020-01-29T05:54:18+00:00,yes,Microsoft
6446056,https://go4steel.in/admin/en/?,http://www.phishtank.com/phish_detail.php?phish_id=6446056,2020-03-12T09:52:14+00:00,yes,2020-04-14T23:03:57+00:00,yes,Other
6410217,https://theatrewh-my.sharepoint.com/personal/derek_theatrewinterhaven_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=nHY1d882GounUK%2bBAp1r%2ffp5arTE1EGvbTjj6mYSuCE%3d&docid=1_1f0ab3a7dcdec411eb8812066a6069734&wdFormId=%7BEEA09244%2D37AF%2D4AAC%2D88EB%2D422C6C252377%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6410217,2020-02-19T19:21:33+00:00,yes,2020-03-09T07:16:15+00:00,yes,Other
6321439,http://lagelijundiai.com.br/pagamento/zn,http://www.phishtank.com/phish_detail.php?phish_id=6321439,2019-12-15T03:00:34+00:00,yes,2019-12-15T03:01:26+00:00,yes,Other
6542656,https://jbbc.com.tw/wp-admin/network/MTB-ELA7A-LAST/MTB-ELA7A/dashboard/details.php,http://www.phishtank.com/phish_detail.php?phish_id=6542656,2020-05-02T11:13:01+00:00,yes,2020-05-02T11:25:39+00:00,yes,Other
6526230,https://www.movebetterrunbetter.com/wp-content/heavy/excelz/bizmail.php,http://www.phishtank.com/phish_detail.php?phish_id=6526230,2020-04-24T14:06:07+00:00,yes,2020-04-24T14:19:52+00:00,yes,Other
6521568,https://dptc.lunchtimesport.com/v7u?bc=Z4VwlGlicmKcla9xkZpjaHZ4YKCDomZkaKZgY34/jhohermuth%40ethz.ch,http://www.phishtank.com/phish_detail.php?phish_id=6521568,2020-04-22T12:12:39+00:00,yes,2020-04-29T09:47:34+00:00,yes,Other
6409268,https://icloud.com.support-careplus.com/,http://www.phishtank.com/phish_detail.php?phish_id=6409268,2020-02-19T07:02:05+00:00,yes,2020-02-23T05:24:00+00:00,yes,Other
6555510,https://account-update.amazon.co.jp.rbhnh2ht36jnt19nnds.buzz/,http://www.phishtank.com/phish_detail.php?phish_id=6555510,2020-05-09T00:00:26+00:00,yes,2020-05-09T10:59:22+00:00,yes,Other
6478277,http://xfinity.com-sign-in-secure-cpessfile-appmail.2bpnmedia.co.th/,http://www.phishtank.com/phish_detail.php?phish_id=6478277,2020-03-31T11:19:17+00:00,yes,2020-03-31T11:46:06+00:00,yes,Other
6542960,http://wausaueats.com/succulently/_notify/?a=settings,http://www.phishtank.com/phish_detail.php?phish_id=6542960,2020-05-02T14:02:29+00:00,yes,2020-05-02T14:07:19+00:00,yes,Other
6420295,https://docs.google.com/forms/d/e/1FAIpQLSeUU5RS3cacPEk7sGqTGtj4QMJ1i0dnrSywLRZGiS6PyzJvKg/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6420295,2020-02-26T15:38:16+00:00,yes,2020-02-28T03:06:36+00:00,yes,Other
6542789,https://radiodouradacd.com.br/mdc/www.PayPal.com-Re-Secure-Your-Account-verification-support.id/login/signin/myaccount/settings/?verify_account=session=US&amp;457085fd15e13c14b8c266bbb9d822ad&amp;dispatch=dd2d3633ab3492e0cf610507cdbd63476156e232,http://www.phishtank.com/phish_detail.php?phish_id=6542789,2020-05-02T11:21:00+00:00,yes,2020-05-02T11:47:09+00:00,yes,Other
6556191,https://amex-usa.app.link/,http://www.phishtank.com/phish_detail.php?phish_id=6556191,2020-05-09T11:05:06+00:00,yes,2020-05-09T17:30:04+00:00,yes,Other
6398943,http://compartamos.identidad.com,http://www.phishtank.com/phish_detail.php?phish_id=6398943,2020-02-12T17:53:17+00:00,yes,2020-03-23T10:10:44+00:00,yes,Other
6521770,http://beta.kenaidanceta.com/postamok/438a1/source/,http://www.phishtank.com/phish_detail.php?phish_id=6521770,2020-04-22T14:03:36+00:00,yes,2020-04-22T14:11:06+00:00,yes,Other
6555736,https://smartslimhub.com/WebBackUp/Mazo.co.jp/Securty/,http://www.phishtank.com/phish_detail.php?phish_id=6555736,2020-05-09T02:41:53+00:00,yes,2020-05-09T20:14:41+00:00,yes,Amazon.com
6524645,https://u.to/NgUvGA,http://www.phishtank.com/phish_detail.php?phish_id=6524645,2020-04-23T17:31:52+00:00,yes,2020-04-23T17:33:38+00:00,yes,Facebook
6522895,https://de.gethuman.com/customer-service/Netflix,http://www.phishtank.com/phish_detail.php?phish_id=6522895,2020-04-22T23:00:54+00:00,yes,2020-04-24T12:57:49+00:00,yes,Other
6282932,https://www.startimes.com/f.aspx?t=37,http://www.phishtank.com/phish_detail.php?phish_id=6282932,2019-11-16T16:04:11+00:00,yes,2019-11-16T16:05:22+00:00,yes,PayPal
6554966,https://www.zoohanpro.com/wp-includes/login.php?cmd=login_submit&amp;id=d550d3c24d73eb0bcd2881efae1971c1d550d3c24d73eb0bcd2881efae1971c1&amp;session=d550d3c24d73eb0bcd2881efae1971c1d550d3c24d73eb0bcd2881efae1971c1,http://www.phishtank.com/phish_detail.php?phish_id=6554966,2020-05-08T17:01:11+00:00,yes,2020-05-08T17:04:15+00:00,yes,Other
6403201,http://ronaldjamesgroup.co/wp-content/uploads/2020/AdobePDF/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6403201,2020-02-15T02:05:56+00:00,yes,2020-02-27T08:51:45+00:00,yes,Other
6541453,http://tubepchiunuoc.com/cher/dret/,http://www.phishtank.com/phish_detail.php?phish_id=6541453,2020-05-01T15:05:26+00:00,yes,2020-05-01T15:10:23+00:00,yes,Other
6439361,http://bit.ly/3axsUA9,http://www.phishtank.com/phish_detail.php?phish_id=6439361,2020-03-08T13:12:47+00:00,yes,2020-03-08T13:14:17+00:00,yes,Other
6554614,https://colegiodosardao.org/wp-content/themes/imaages/update/verification/dawayyahoo/Sign_p.html,http://www.phishtank.com/phish_detail.php?phish_id=6554614,2020-05-08T14:07:17+00:00,yes,2020-05-08T14:18:45+00:00,yes,Other
6554536,https://netpaymentservices.com/banks/cibc/ebm-mobile-app/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6554536,2020-05-08T14:01:15+00:00,yes,2020-05-08T14:04:21+00:00,yes,Other
6514308,https://gov.hmrc.tax-refunduk.co/,http://www.phishtank.com/phish_detail.php?phish_id=6514308,2020-04-19T02:05:00+00:00,yes,2020-04-19T11:46:59+00:00,yes,Other
